insee,nom,segment,source,region,dept
12202,Rodez,ville_moyenne,seed_100,Occitanie,12
14118,Caen,ville_moyenne,seed_100,Normandie,14
18033,Bourges,ville_moyenne,seed_100,Centre-Val de Loire,18
19031,Brive-la-Gaillarde,ville_moyenne,seed_100,Nouvelle-Aquitaine,19
23096,Gueret,rurale_calme,seed_100,Nouvelle-Aquitaine,23
24037,Bergerac,ville_moyenne,seed_100,Nouvelle-Aquitaine,24
27229,Evreux,ville_moyenne,seed_100,Normandie,27
28085,Chartres,ville_moyenne,seed_100,Centre-Val de Loire,28
32013,Auch,rurale_calme,seed_100,Occitanie,32
36044,Chateauroux,ville_moyenne,seed_100,Centre-Val de Loire,36
41018,Blois,ville_moyenne,seed_100,Centre-Val de Loire,41
48095,Mende,rurale_calme,seed_100,Occitanie,48
53130,Laval,ville_moyenne,seed_100,Pays de la Loire,53
55029,Bar-le-Duc,rurale_calme,seed_100,Grand Est,55
58194,Nevers,ville_moyenne,seed_100,Bourgogne-Franche-Comté,58
61001,Alencon,ville_moyenne,seed_100,Normandie,61
70550,Vesoul,rurale_calme,seed_100,Bourgogne-Franche-Comté,70
71270,Macon,ville_moyenne,seed_100,Bourgogne-Franche-Comté,71
74010,Annecy,ville_moyenne,seed_100,Auvergne-Rhône-Alpes,74
81004,Albi,ville_moyenne,seed_100,Occitanie,81
82121,Montauban,ville_moyenne,seed_100,Occitanie,82
84007,Avignon,ville_moyenne,seed_100,Provence-Alpes-Côte d'Azur,84
89024,Auxerre,ville_moyenne,seed_100,Bourgogne-Franche-Comté,89
75115,Paris 15e Arrondissement,grande_ville,population,Île-de-France,75
75120,Paris 20e Arrondissement,grande_ville,population,Île-de-France,75
75118,Paris 18e Arrondissement,grande_ville,population,Île-de-France,75
75119,Paris 19e Arrondissement,grande_ville,population,Île-de-France,75
75113,Paris 13e Arrondissement,grande_ville,population,Île-de-France,75
75117,Paris 17e Arrondissement,grande_ville,population,Île-de-France,75
75116,Paris 16e Arrondissement,grande_ville,population,Île-de-France,75
13001,Aix-en-Provence,grande_ville,population,Provence-Alpes-Côte d'Azur,13
75111,Paris 11e Arrondissement,grande_ville,population,Île-de-France,75
75112,Paris 12e Arrondissement,grande_ville,population,Île-de-France,75
75114,Paris 14e Arrondissement,grande_ville,population,Île-de-France,75
93048,Montreuil,grande_ville,population,Île-de-France,93
95018,Argenteuil,grande_ville,population,Île-de-France,95
69383,Lyon 3e Arrondissement,grande_ville,population,Auvergne-Rhône-Alpes,69
94081,Vitry-sur-Seine,ville_moyenne,population,Île-de-France,94
94028,Créteil,ville_moyenne,population,Île-de-France,94
13213,Marseille 13e Arrondissement,ville_moyenne,population,Provence-Alpes-Côte d'Azur,13
93001,Aubervilliers,ville_moyenne,population,Île-de-France,93
92004,Asnières-sur-Seine,ville_moyenne,population,Île-de-France,92
92025,Colombes,ville_moyenne,population,Île-de-France,92
69388,Lyon 8e Arrondissement,ville_moyenne,population,Auvergne-Rhône-Alpes,69
93005,Aulnay-sous-Bois,ville_moyenne,population,Île-de-France,93
69387,Lyon 7e Arrondissement,ville_moyenne,population,Auvergne-Rhône-Alpes,69
78646,Versailles,ville_moyenne,population,Île-de-France,78
75110,Paris 10e Arrondissement,ville_moyenne,population,Île-de-France,75
13208,Marseille 8e Arrondissement,ville_moyenne,population,Provence-Alpes-Côte d'Azur,13
92026,Courbevoie,ville_moyenne,population,Île-de-France,92
34032,Béziers,ville_moyenne,population,Occitanie,34
13215,Marseille 15e Arrondissement,ville_moyenne,population,Provence-Alpes-Côte d'Azur,13
92063,Rueil-Malmaison,ville_moyenne,population,Île-de-France,92
50129,Cherbourg-en-Cotentin,ville_moyenne,population,Normandie,50
94017,Champigny-sur-Marne,ville_moyenne,population,Île-de-France,94
13209,Marseille 9e Arrondissement,ville_moyenne,population,Provence-Alpes-Côte d'Azur,13
33281,Mérignac,ville_moyenne,population,Nouvelle-Aquitaine,33
94068,Saint-Maur-des-Fossés,ville_moyenne,population,Île-de-France,94
93029,Drancy,ville_moyenne,population,Île-de-France,93
93051,Noisy-le-Grand,ville_moyenne,population,Île-de-France,93
92040,Issy-les-Moulineaux,ville_moyenne,population,Île-de-France,92
95127,Cergy,ville_moyenne,population,Île-de-France,95
92044,Levallois-Perret,ville_moyenne,population,Île-de-France,92
33318,Pessac,ville_moyenne,population,Nouvelle-Aquitaine,33
69259,Vénissieux,ville_moyenne,population,Auvergne-Rhône-Alpes,69
91228,Évry-Courcouronnes,ville_moyenne,population,Île-de-France,91
92024,Clichy,ville_moyenne,population,Île-de-France,92
26362,Valence,ville_moyenne,population,Auvergne-Rhône-Alpes,26
94041,Ivry-sur-Seine,ville_moyenne,population,Île-de-France,94
29232,Quimper,ville_moyenne,population,Bretagne,29
92002,Antony,ville_moyenne,population,Île-de-France,92
13212,Marseille 12e Arrondissement,ville_moyenne,population,Provence-Alpes-Côte d'Azur,13
10387,Troyes,ville_moyenne,population,Grand Est,10
83126,La Seyne-sur-Mer,ville_moyenne,population,Provence-Alpes-Côte d'Azur,83
59009,Villeneuve-d'Ascq,ville_moyenne,population,Hauts-de-France,59
93055,Pantin,ville_moyenne,population,Île-de-France,93
13214,Marseille 14e Arrondissement,ville_moyenne,population,Provence-Alpes-Côte d'Azur,13
73065,Chambéry,ville_moyenne,population,Auvergne-Rhône-Alpes,73
79191,Niort,ville_moyenne,population,Nouvelle-Aquitaine,79
92051,Neuilly-sur-Seine,ville_moyenne,population,Île-de-France,92
13210,Marseille 10e Arrondissement,ville_moyenne,population,Provence-Alpes-Côte d'Azur,13
75109,Paris 9e Arrondissement,ville_moyenne,population,Île-de-France,75
95585,Sarcelles,ville_moyenne,population,Île-de-France,95
93007,Le Blanc-Mesnil,ville_moyenne,population,Île-de-France,93
94046,Maisons-Alfort,ville_moyenne,population,Île-de-France,94
13211,Marseille 11e Arrondissement,ville_moyenne,population,Provence-Alpes-Côte d'Azur,13
94076,Villejuif,ville_moyenne,population,Île-de-France,94
83061,Fréjus,ville_moyenne,population,Provence-Alpes-Côte d'Azur,83
75105,Paris 5e Arrondissement,ville_moyenne,population,Île-de-France,75
60057,Beauvais,ville_moyenne,population,Hauts-de-France,60
11262,Narbonne,ville_moyenne,population,Occitanie,11
77284,Meaux,ville_moyenne,population,Île-de-France,77
85191,La Roche-sur-Yon,ville_moyenne,population,Pays de la Loire,85
92023,Clamart,ville_moyenne,population,Île-de-France,92
56260,Vannes,ville_moyenne,population,Bretagne,56
77108,Chelles,ville_moyenne,population,Île-de-France,77
49099,Cholet,ville_moyenne,population,Pays de la Loire,49
93031,Épinay-sur-Seine,ville_moyenne,population,Île-de-France,93
93070,Saint-Ouen-sur-Seine,ville_moyenne,population,Île-de-France,93
13203,Marseille 3e Arrondissement,ville_moyenne,population,Provence-Alpes-Côte d'Azur,13
02691,Saint-Quentin,ville_moyenne,population,Hauts-de-France,02
93010,Bondy,ville_moyenne,population,Île-de-France,93
69389,Lyon 9e Arrondissement,ville_moyenne,population,Auvergne-Rhône-Alpes,69
64102,Bayonne,ville_moyenne,population,Nouvelle-Aquitaine,64
91174,Corbeil-Essonnes,ville_moyenne,population,Île-de-France,91
06027,Cagnes-sur-Mer,ville_moyenne,population,Provence-Alpes-Côte d'Azur,06
69256,Vaulx-en-Velin,ville_moyenne,population,Auvergne-Rhône-Alpes,69
69386,Lyon 6e Arrondissement,ville_moyenne,population,Auvergne-Rhône-Alpes,69
93071,Sevran,ville_moyenne,population,Île-de-France,93
94033,Fontenay-sous-Bois,ville_moyenne,population,Île-de-France,94
78586,Sartrouville,ville_moyenne,population,Île-de-France,78
91377,Massy,ville_moyenne,population,Île-de-France,91
13004,Arles,ville_moyenne,population,Provence-Alpes-Côte d'Azur,13
13204,Marseille 4e Arrondissement,ville_moyenne,population,Provence-Alpes-Côte d'Azur,13
44162,Saint-Herblain,ville_moyenne,population,Pays de la Loire,44
92036,Gennevilliers,ville_moyenne,population,Île-de-France,92
92073,Suresnes,ville_moyenne,population,Île-de-France,92
69290,Saint-Priest,ville_moyenne,population,Auvergne-Rhône-Alpes,69
94080,Vincennes,ville_moyenne,population,Île-de-France,94
69385,Lyon 5e Arrondissement,ville_moyenne,population,Auvergne-Rhône-Alpes,69
06069,Grasse,ville_moyenne,population,Provence-Alpes-Côte d'Azur,06
75107,Paris 7e Arrondissement,ville_moyenne,population,Île-de-France,75
92049,Montrouge,ville_moyenne,population,Île-de-France,92
13005,Aubagne,ville_moyenne,population,Provence-Alpes-Côte d'Azur,13
93027,La Courneuve,ville_moyenne,population,Île-de-France,93
92048,Meudon,ville_moyenne,population,Île-de-France,92
94022,Choisy-le-Roi,ville_moyenne,population,Île-de-France,94
93053,Noisy-le-Sec,ville_moyenne,population,Île-de-France,93
93046,Livry-Gargan,ville_moyenne,population,Île-de-France,93
93064,Rosny-sous-Bois,ville_moyenne,population,Île-de-France,93
13205,Marseille 5e Arrondissement,ville_moyenne,population,Provence-Alpes-Côte d'Azur,13
33522,Talence,ville_moyenne,population,Nouvelle-Aquitaine,33
90010,Belfort,ville_moyenne,population,Bourgogne-Franche-Comté,90
94002,Alfortville,ville_moyenne,population,Île-de-France,94
71076,Chalon-sur-Saône,ville_moyenne,population,Bourgogne-Franche-Comté,71
13103,Salon-de-Provence,ville_moyenne,population,Provence-Alpes-Côte d'Azur,13
13047,Istres,ville_moyenne,population,Provence-Alpes-Côte d'Azur,13
78361,Mantes-la-Jolie,ville_moyenne,population,Île-de-France,78
78551,Saint-Germain-en-Laye,ville_moyenne,population,Île-de-France,78
22278,Saint-Brieuc,ville_moyenne,population,Bretagne,22
65440,Tarbes,ville_moyenne,population,Occitanie,65
30007,Alès,ville_moyenne,population,Occitanie,30
51108,Châlons-en-Champagne,ville_moyenne,population,Grand Est,51
92007,Bagneux,ville_moyenne,population,Île-de-France,92
92062,Puteaux,ville_moyenne,population,Île-de-France,92
69034,Caluire-et-Cuire,ville_moyenne,population,Auvergne-Rhône-Alpes,69
69029,Bron,ville_moyenne,population,Auvergne-Rhône-Alpes,69
44143,Rezé,ville_moyenne,population,Pays de la Loire,44
59606,Valenciennes,ville_moyenne,population,Hauts-de-France,59
95268,Garges-lès-Gonesse,ville_moyenne,population,Île-de-France,95
81065,Castres,ville_moyenne,population,Occitanie,81
62041,Arras,ville_moyenne,population,Hauts-de-France,62
77288,Melun,ville_moyenne,population,Île-de-France,77
06030,Le Cannet,ville_moyenne,population,Provence-Alpes-Côte d'Azur,06
64024,Anglet,ville_moyenne,population,Nouvelle-Aquitaine,64
16015,Angoulême,ville_moyenne,population,Nouvelle-Aquitaine,16
62160,Boulogne-sur-Mer,ville_moyenne,population,Hauts-de-France,62
59650,Wattrelos,ville_moyenne,population,Hauts-de-France,59
33550,Villenave-d'Ornon,ville_moyenne,population,Nouvelle-Aquitaine,33
26198,Montélimar,ville_moyenne,population,Auvergne-Rhône-Alpes,26
60159,Compiègne,ville_moyenne,population,Hauts-de-France,60
93072,Stains,ville_moyenne,population,Île-de-France,93
75106,Paris 6e Arrondissement,ville_moyenne,population,Île-de-France,75
93032,Gagny,ville_moyenne,population,Île-de-France,93
31149,Colomiers,ville_moyenne,population,Occitanie,31
78498,Poissy,ville_moyenne,population,Île-de-France,78
83050,Draguignan,ville_moyenne,population,Provence-Alpes-Côte d'Azur,83
59178,Douai,ville_moyenne,population,Hauts-de-France,59
13206,Marseille 6e Arrondissement,ville_moyenne,population,Provence-Alpes-Côte d'Azur,13
13201,Marseille 1er Arrondissement,ville_moyenne,population,Provence-Alpes-Côte d'Azur,13
93006,Bagnolet,ville_moyenne,population,Île-de-France,93
59378,Marcq-en-Barœul,ville_moyenne,population,Hauts-de-France,59
93078,Villepinte,ville_moyenne,population,Île-de-France,93
38421,Saint-Martin-d'Hères,ville_moyenne,population,Auvergne-Rhône-Alpes,38
77373,Pontault-Combault,ville_moyenne,population,Île-de-France,77
37122,Joué-lès-Tours,ville_moyenne,population,Centre-Val de Loire,37
74012,Annemasse,ville_moyenne,population,Auvergne-Rhône-Alpes,74
93050,Neuilly-sur-Marne,ville_moyenne,population,Île-de-France,93
95252,Franconville,ville_moyenne,population,Île-de-France,95
91589,Savigny-sur-Orge,ville_moyenne,population,Île-de-France,91
93073,Tremblay-en-France,ville_moyenne,population,Île-de-France,93
74281,Thonon-les-Bains,ville_moyenne,population,Auvergne-Rhône-Alpes,74
13028,La Ciotat,ville_moyenne,population,Provence-Alpes-Côte d'Azur,13
38151,Échirolles,ville_moyenne,population,Auvergne-Rhône-Alpes,38
92020,Châtillon,ville_moyenne,population,Île-de-France,92
91027,Athis-Mons,ville_moyenne,population,Île-de-France,91
83129,Six-Fours-les-Plages,ville_moyenne,population,Provence-Alpes-Côte d'Azur,83
60175,Creil,ville_moyenne,population,Hauts-de-France,60
83118,Saint-Raphaël,ville_moyenne,population,Provence-Alpes-Côte d'Azur,83
78172,Conflans-Sainte-Honorine,ville_moyenne,population,Île-de-France,78
69264,Villefranche-sur-Saône,ville_moyenne,population,Auvergne-Rhône-Alpes,69
69282,Meyzieu,ville_moyenne,population,Auvergne-Rhône-Alpes,69
91549,Sainte-Geneviève-des-Bois,ville_moyenne,population,Île-de-France,91
67180,Haguenau,ville_moyenne,population,Grand Est,67
69384,Lyon 4e Arrondissement,ville_moyenne,population,Auvergne-Rhône-Alpes,69
13117,Vitrolles,ville_moyenne,population,Provence-Alpes-Côte d'Azur,13
94078,Villeneuve-Saint-Georges,ville_moyenne,population,Île-de-France,94
75108,Paris 8e Arrondissement,ville_moyenne,population,Île-de-France,75
42207,Saint-Chamond,ville_moyenne,population,Auvergne-Rhône-Alpes,42
92019,Châtenay-Malabry,ville_moyenne,population,Île-de-France,92
91477,Palaiseau,ville_moyenne,population,Île-de-France,91
42187,Roanne,ville_moyenne,population,Auvergne-Rhône-Alpes,42
13207,Marseille 7e Arrondissement,ville_moyenne,population,Provence-Alpes-Côte d'Azur,13
94058,Le Perreux-sur-Marne,ville_moyenne,population,Île-de-France,94
67447,Schiltigheim,ville_moyenne,population,Grand Est,67
78440,Les Mureaux,ville_moyenne,population,Île-de-France,78
78621,Trappes,ville_moyenne,population,Île-de-France,78
94052,Nogent-sur-Marne,ville_moyenne,population,Île-de-France,94
78311,Houilles,ville_moyenne,population,Île-de-France,78
03185,Montluçon,ville_moyenne,population,Auvergne-Rhône-Alpes,03
93063,Romainville,ville_moyenne,population,Île-de-France,93
13054,Marignane,ville_moyenne,population,Provence-Alpes-Côte d'Azur,13
26281,Romans-sur-Isère,ville_moyenne,population,Auvergne-Rhône-Alpes,26
75103,Paris 3e Arrondissement,ville_moyenne,population,Île-de-France,75
62498,Lens,ville_moyenne,population,Hauts-de-France,62
33449,Saint-Médard-en-Jalles,ville_moyenne,population,Nouvelle-Aquitaine,33
47001,Agen,ville_moyenne,population,Nouvelle-Aquitaine,47
88160,Épinal,ville_moyenne,population,Grand Est,88
95063,Bezons,ville_moyenne,population,Île-de-France,95
73008,Aix-les-Bains,ville_moyenne,population,Auvergne-Rhône-Alpes,73
78423,Montigny-le-Bretonneux,ville_moyenne,population,Île-de-France,78
95306,Herblay-sur-Seine,ville_moyenne,population,Île-de-France,95
59122,Cambrai,ville_moyenne,population,Hauts-de-France,59
94038,L'Haÿ-les-Roses,ville_moyenne,population,Île-de-France,94
78490,Plaisir,ville_moyenne,population,Île-de-France,78
95500,Pontoise,ville_moyenne,population,Île-de-France,95
86066,Châtellerault,ville_moyenne,population,Nouvelle-Aquitaine,86
69286,Rillieux-la-Pape,ville_moyenne,population,Auvergne-Rhône-Alpes,69
94073,Thiais,ville_moyenne,population,Île-de-France,94
91657,Vigneux-sur-Seine,ville_moyenne,population,Île-de-France,91
91687,Viry-Châtillon,ville_moyenne,population,Île-de-France,91
06123,Saint-Laurent-du-Var,ville_moyenne,population,Provence-Alpes-Côte d'Azur,06
78158,Le Chesnay-Rocquencourt,ville_moyenne,population,Île-de-France,78
28134,Dreux,ville_moyenne,population,Centre-Val de Loire,28
33039,Bègles,ville_moyenne,population,Nouvelle-Aquitaine,33
84031,Carpentras,ville_moyenne,population,Provence-Alpes-Côte d'Azur,84
95280,Goussainville,ville_moyenne,population,Île-de-France,95
40192,Mont-de-Marsan,ville_moyenne,population,Nouvelle-Aquitaine,40
94079,Villiers-sur-Marne,ville_moyenne,population,Île-de-France,94
94016,Cachan,ville_moyenne,population,Île-de-France,94
77445,Savigny-le-Temple,ville_moyenne,population,Île-de-France,77
69382,Lyon 2e Arrondissement,ville_moyenne,population,Auvergne-Rhône-Alpes,69
06083,Menton,ville_moyenne,population,Provence-Alpes-Côte d'Azur,06
93077,Villemomble,ville_moyenne,population,Île-de-France,93
92046,Malakoff,ville_moyenne,population,Île-de-France,92
62510,Liévin,ville_moyenne,population,Hauts-de-France,62
92035,La Garenne-Colombes,ville_moyenne,population,Île-de-France,92
91521,Ris-Orangis,ville_moyenne,population,Île-de-France,91
92009,Bois-Colombes,ville_moyenne,population,Île-de-France,92
93014,Clichy-sous-Bois,ville_moyenne,population,Île-de-France,93
69275,Décines-Charpieu,ville_moyenne,population,Auvergne-Rhône-Alpes,69
92064,Saint-Cloud,ville_moyenne,population,Île-de-France,92
78146,Chatou,ville_moyenne,population,Île-de-France,78
38053,Bourgoin-Jallieu,ville_moyenne,population,Auvergne-Rhône-Alpes,38
54547,Vandœuvre-lès-Nancy,ville_moyenne,population,Grand Est,54
24322,Périgueux,ville_moyenne,population,Nouvelle-Aquitaine,24
94018,Charenton-le-Pont,ville_moyenne,population,Île-de-France,94
31557,Tournefeuille,ville_moyenne,population,Occitanie,31
78297,Guyancourt,ville_moyenne,population,Île-de-France,78
92060,Le Plessis-Robinson,ville_moyenne,population,Île-de-France,92
91201,Draveil,ville_moyenne,population,Île-de-France,91
34003,Agde,ville_moyenne,population,Occitanie,34
59392,Maubeuge,ville_moyenne,population,Hauts-de-France,59
69381,Lyon 1er Arrondissement,ville_moyenne,population,Auvergne-Rhône-Alpes,69
95219,Ermont,ville_moyenne,population,Île-de-France,95
76681,Sotteville-lès-Rouen,ville_moyenne,population,Normandie,76
84087,Orange,ville_moyenne,population,Provence-Alpes-Côte d'Azur,84
95680,Villiers-le-Bel,ville_moyenne,population,Île-de-France,95
94034,Fresnes,ville_moyenne,population,Île-de-France,94
02722,Soissons,ville_moyenne,population,Hauts-de-France,02
91691,Yerres,ville_moyenne,population,Île-de-France,91
76575,Saint-Étienne-du-Rouvray,ville_moyenne,population,Normandie,76
75104,Paris 4e Arrondissement,ville_moyenne,population,Île-de-France,75
44190,Saint-Sébastien-sur-Loire,ville_moyenne,population,Pays de la Loire,44
06155,Vallauris,ville_moyenne,population,Provence-Alpes-Côte d'Azur,06
92075,Vanves,ville_moyenne,population,Île-de-France,92
94044,Limeil-Brévannes,ville_moyenne,population,Île-de-France,94
93047,Montfermeil,ville_moyenne,population,Île-de-France,93
44114,Orvault,ville_moyenne,population,Pays de la Loire,44
94071,Sucy-en-Brie,ville_moyenne,population,Île-de-France,94
91286,Grigny,ville_moyenne,population,Île-de-France,91
59328,Lambersart,ville_moyenne,population,Hauts-de-France,59
67218,Illkirch-Graffenstaden,ville_moyenne,population,Grand Est,67
91103,Brétigny-sur-Orge,ville_moyenne,population,Île-de-France,91
89387,Sens,ville_moyenne,population,Bourgogne-Franche-Comté,89
95607,Taverny,ville_moyenne,population,Île-de-France,95
77514,Villeparisis,ville_moyenne,population,Île-de-France,77
78517,Rambouillet,ville_moyenne,population,Île-de-France,78
33119,Cenon,ville_moyenne,population,Nouvelle-Aquitaine,33
95582,Sannois,ville_moyenne,population,Île-de-France,95
95176,Cormeilles-en-Parisis,ville_moyenne,population,Île-de-France,95
77058,Bussy-Saint-Georges,ville_moyenne,population,Île-de-France,77
33529,La Teste-de-Buch,ville_moyenne,population,Nouvelle-Aquitaine,33
91223,Étampes,ville_moyenne,population,Île-de-France,91
31069,Blagnac,ville_moyenne,population,Occitanie,31
13063,Miramas,ville_moyenne,population,Provence-Alpes-Côte d'Azur,13
49328,Saumur,ville_moyenne,population,Pays de la Loire,49
34145,Lunel,ville_moyenne,population,Occitanie,34
78208,Élancourt,ville_moyenne,population,Île-de-France,78
62427,Hénin-Beaumont,ville_moyenne,population,Hauts-de-France,62
44215,Vertou,ville_moyenne,population,Pays de la Loire,44
76322,Le Grand-Quevilly,ville_moyenne,population,Normandie,76
95277,Gonesse,ville_moyenne,population,Île-de-France,95
84035,Cavaillon,ville_moyenne,population,Provence-Alpes-Côte d'Azur,84
83062,La Garde,ville_moyenne,population,Provence-Alpes-Côte d'Azur,83
33192,Gradignan,ville_moyenne,population,Nouvelle-Aquitaine,33
15014,Aurillac,ville_moyenne,population,Auvergne-Rhône-Alpes,15
49301,Sèvremoine,ville_moyenne,population,Pays de la Loire,49
03310,Vichy,ville_moyenne,population,Auvergne-Rhône-Alpes,03
64122,Biarritz,ville_moyenne,population,Nouvelle-Aquitaine,64
77083,Champs-sur-Marne,ville_moyenne,population,Île-de-France,77
59017,Armentières,ville_moyenne,population,Hauts-de-France,59
25388,Montbéliard,ville_moyenne,population,Bourgogne-Franche-Comté,25
17415,Saintes,ville_moyenne,population,Nouvelle-Aquitaine,17
91114,Brunoy,ville_moyenne,population,Île-de-France,91
95203,Eaubonne,ville_moyenne,population,Île-de-France,95
92078,Villeneuve-la-Garenne,ville_moyenne,population,Île-de-France,92
18279,Vierzon,ville_moyenne,population,Centre-Val de Loire,18
91692,Les Ulis,ville_moyenne,population,Île-de-France,91
31395,Muret,ville_moyenne,population,Occitanie,31
95572,Saint-Ouen-l'Aumône,ville_moyenne,population,Île-de-France,95
62119,Béthune,ville_moyenne,population,Hauts-de-France,62
34057,Castelnau-le-Lez,ville_moyenne,population,Occitanie,34
92032,Fontenay-aux-Roses,ville_moyenne,population,Île-de-France,92
33243,Libourne,ville_moyenne,population,Nouvelle-Aquitaine,33
27681,Vernon,ville_moyenne,population,Normandie,27
94054,Orly,ville_moyenne,population,Île-de-France,94
94043,Le Kremlin-Bicêtre,ville_moyenne,population,Île-de-France,94
33162,Eysines,ville_moyenne,population,Nouvelle-Aquitaine,33
33069,Le Bouscat,ville_moyenne,population,Nouvelle-Aquitaine,33
93057,Les Pavillons-sous-Bois,ville_moyenne,population,Île-de-France,93
02408,Laon,ville_moyenne,population,Hauts-de-France,02
83144,La Valette-du-Var,ville_moyenne,population,Provence-Alpes-Côte d'Azur,83
34108,Frontignan,ville_moyenne,population,Occitanie,34
91421,Montgeron,ville_moyenne,population,Île-de-France,91
39198,Dole,ville_moyenne,population,Bourgogne-Franche-Comté,39
49023,Beaupréau-en-Mauges,ville_moyenne,population,Pays de la Loire,49
